charge_name,uccs_code,probability,mfj_code,ncrp_code,ncic_code,nibrs_code
ENDANGERING A CHILD,4020,0.970700203320337,350,565,5404,
DWI W/CHILD PASSENGER,4020,0.997045431421876,350,565,5404,
[RE-INDT CR-07-309] ENDANGERING A CHILD,4020,0.95494363201781,350,565,5404,
[REINDICTMENT CR-09-0257] ENDANGERING A CHILD,4020,0.501009891125071,350,565,5404,
DRIVING WHILE INTOXICATED WHILE CHILD PASSENGER,4020,0.999797805429806,350,565,5404,
DWI/ CHILD <15 YOA-SJF(THP),4020,0.740402184253241,350,565,5404,
ENDANGERING A CHILD],4020,0.970700203320337,350,565,5404,
ENDANGERING A CHILD [RE-INDT CR-18-0019],4020,0.970700203320337,350,565,5404,
DRIVE WHILE INTOXICATED,4020,0.999400562089386,350,565,5404,
DWI-B(THP),4020,0.96840119615115,350,565,5404,
DWI,4020,0.989747786510193,350,565,5404,
DRIVING WHILE INTOXICATED/OPEN ALCH CONTAINER,4020,0.803270191662279,350,565,5404,
DWI 2ND,4020,0.887357182278552,350,565,5404,
DWI(INSTANTER),4020,0.783410441936572,350,565,5404,
DRIVING WHILE INTOXICATED (INSTANTER),4020,0.990599663781656,350,565,5404,
DRIIVING WHILE INTOXICATED,4020,0.975863934862261,350,565,5404,
DRIVING WHILE INTOXICATED-OPEN CONT,4020,0.741878190714609,350,565,5404,
DRIVING WHILE INTOXICATED BAC <0.15,4020,0.96699838491356,350,565,5404,
PI W/3 PRIOR CONVICTIONS,4020,0.965724025412384,350,565,5404,
DRIVING WHILE INTOXICATION,4020,0.999400562089386,350,565,5404,
DRIVING WHILE INTOXICATED BAC >=0.15,4020,0.997652883570887,350,565,5404,
DRIVING WHILE INTOXICATED,4020,0.999400562089386,350,565,5404,
DRIVING WHILE INTOXICATED/IOPEN ALCH CONTAINER,4020,0.803270191662279,350,565,5404,
DRIVING WHILE INTOXICATED (RE-FILED),4020,0.999400562089386,350,565,5404,
DRIVE WHILE INTOXICATED,4020,0.999400562089386,350,565,5404,
DRIVE WHILE IINTOXICATED,4020,0.993369462989082,350,565,5404,
DRIVING WHILE INTOXTICATED,4020,0.999047144669287,350,565,5404,
DRIVING WHILE INTOXCIATED,4020,0.99460925887171,350,565,5404,
ASSEMBLE/OPERATE AMUSEMENT RIDE W/INTOXICATED,4020,0.896481874113583,350,565,5404,
DRIVING WHILE INTOXCATED,4020,0.993001311721882,350,565,5404,
DRIVING WHILE INTOXICATED -OC,4020,0.990620198317655,350,565,5404,
DRIVING WHILE INTOXICAED,4020,0.99549088910447,350,565,5404,
DWI-B,4020,0.96840119615115,350,565,5404,
DRIVING WHILE INTOIXCATED,4020,0.996292918726743,350,565,5404,
DRIVING WHILE INTOICATED,4020,0.996292918726743,350,565,5404,
DRIVING WHILE INTOXICATED OPEN CONT,4020,0.662202436470537,350,565,5404,
PI W/3 PRIOR CONV,4020,0.717096984455064,350,565,5404,
DRIVING WHILE INTOXICATED/OPEN ALCH CONT,4020,0.970956861508824,350,565,5404,
DRIVING WHILE INTOXICATED OPN CONT,4020,0.738777919365414,350,565,5404,
DRIVING WHILE INTOXICATED/OPEN CONT.,4020,0.942477666048523,350,565,5404,
DRIVING WHILE INTOXICATED W/OPEN ALCH CONTAINER,4020,0.600887435991656,350,565,5404,
DRIVING WHILE INTOXICATED /OPEN CONT.,4020,0.942477666048523,350,565,5404,
DRIVING WHILE INTOXICATED W/OPEN ALCH CONT,4020,0.980479108236554,350,565,5404,
DRIVING WHILE INTOXICATEDC,4020,0.990620198317655,350,565,5404,
DRIVING WHILE INTOXICATED-B,4020,0.990620198317655,350,565,5404,
DRIVING WHILE INTOXICATED WITH OPEN CONTAINER,4020,0.799599907911869,350,565,5404,
DRIVING WHILE INTOXICATED /OPEN ALCH CONTAINER,4020,0.803270191662279,350,565,5404,
DRIVING WHILE INTOXICATED - OPEN ALCH CONT,4020,0.970956861508824,350,565,5404,
DRIVING WHILE INTOXICATED/OPEN ALCH,4020,0.960464255644849,350,565,5404,
DRIVING WHILE INTOXICATED OPEN CONTAINER,4020,0.799599907911869,350,565,5404,
DRIVING WHILE INTOXICATED - B,4020,0.990620198317655,350,565,5404,
DRIVING WHILE INTOXICATED-OPEN ALCH CONTAINER,4020,0.803270191662279,350,565,5404,
DWI-B (SMPD 20-54064),4020,0.96840119615115,350,565,5404,
DRIVING WHILE INTOXICATED/ OPEN ALCH CONTAINER,4020,0.803270191662279,350,565,5404,
DRIVING WHILE INTOXICATED - OPEN ALCH CONTAINER,4020,0.803270191662279,350,565,5404,
DRIVING WHILE INTOXICATED/OPEN ALCH CONTAINER-B,4020,0.542267425597735,350,565,5404,
DRIVING WHILE INTOXICATED / OPEN ALCH CONT,4020,0.970956861508824,350,565,5404,
DWI-B (SMPD 21-67418),4020,0.96840119615115,350,565,5404,
DWI-B (HCSO 19-45493),4020,0.97786113311409,350,565,5404,
DWI W/ OPN CONT- B (HCSO 19-61406),4020,0.986103805390045,350,565,5404,
DRIVING WHILE INTOXICATED W/ OPEN CONT,4020,0.573037718656677,350,565,5404,
DWI-B (HCSO 20-27117),4020,0.543367415039137,350,565,5404,
DRIVING WHILE INTOXICATED - OPEN CONT,4020,0.741878190714609,350,565,5404,
DWI-B (SMPD 21-31795),4020,0.96840119615115,350,565,5404,
DRIVING WHILE INTOXICATED-2ND,4020,0.994519584554817,350,565,5404,
DRIVING WHIILE INTOXICATED 2ND,4020,0.999552552287906,350,565,5404,
DRIVING WHILE INTOXICATED 2ND-OC,4020,0.999581769738368,350,565,5404,
DRIVING WHLE INTOXICATED 2ND,4020,0.99741694967776,350,565,5404,
DRIVING WHILE INTOXICATED BAC >=.15,4020,0.997652883570887,350,565,5404,
DRIVING WHILE INTOXICATED BAC>=0.15,4020,0.997652883570887,350,565,5404,
DRIVING WHILE INTOXICATED >=0.15,4020,0.990620198317655,350,565,5404,
DRIVING WHILE INTOXICATED 2ND,4020,0.9996972041339,350,565,5404,
DWI 2ND-A (THP),4020,0.972883224719095,350,565,5404,
DRIVING WHILE INTOXICATED BAC >0.15,4020,0.938178236676899,350,565,5404,
DRIVING WHILE INTOXICATED BAC >=0.15,4020,0.997652883570887,350,565,5404,
DRIVING WHILE INTOXICATED 2ND,4020,0.9996972041339,350,565,5404,
DRIVING WHILE INTOXICATED BAC >=0.15/OPEN CONTAINER,4020,0.857123645951274,350,565,5404,
DRIVING WHILE INTOXICATED BAC >= 0.15,4020,0.997652883570887,350,565,5404,
DRIVING WHILE INTOXCIATED 2ND,4020,0.997702753273755,350,565,5404,
DRIVING WHILE INTOXICATED BAC>=0.15,4020,0.997652883570887,350,565,5404,
DRIVING WHLE INTOXICATED BAC >=0.15,4020,0.995323647710182,350,565,5404,
DRIVING WHILE INTOXICATED- 2ND,4020,0.994519584554817,350,565,5404,
DRIVING WHILE INTOXICATED BAC >=0.15-A,4020,0.997652883570887,350,565,5404,
DRIVING WHILE INTOXCIATED BAC >=0.15,4020,0.994129592229951,350,565,5404,
DRIVING WHLIE INTOXICATED BAC >=0.15,4020,0.997711013873513,350,565,5404,
DRIVING WHILE INTOXICATED>=0.15,4020,0.990620198317655,350,565,5404,
DRIVING WHILE INTOXCATED-2ND,4020,0.963472375469878,350,565,5404,
DRIVING WHILE INTOXICATED BAC>=0.15 -A,4020,0.997652883570887,350,565,5404,
DRIVING WHILE INTOXICATED-2 ND,4020,0.994279653039306,350,565,5404,
DRIVING WHILE INTOXICATED>= 0.15,4020,0.990620198317655,350,565,5404,
DRIVING WHILE INTOXICATED BAC >=0.15- A (THP),4020,0.997652883570887,350,565,5404,
DRIVING WHILE INTOXICATED - 2ND,4020,0.994519584554817,350,565,5404,
DRIVING WHILE INTOXICATED-BAC >.15,4020,0.946582562709733,350,565,5404,
DRIVIG WHILE INTOXICATED- 2ND,4020,0.994725037716513,350,565,5404,
DRIVING WHILE INTOXICATED- BAC >=0.15,4020,0.946582562709733,350,565,5404,
DRIVING WHILE INTOXICATED BAC>= 0.15,4020,0.997652883570887,350,565,5404,
DRIVING WHILE INTOXICATED BAC >=0.15-A,4020,0.997652883570887,350,565,5404,
DRIVING WHILE INTOXICATED W/BAC >=.15-A,4020,0.994425930740592,350,565,5404,
DRIVING WHILE INTOXICATED >=0.15 BAC,4020,0.979606013319997,350,565,5404,
DRIVING WHILE INTOXICATED BAC >= 0.15,4020,0.997652883570887,350,565,5404,
DRIVING WHILE INTOIXCATED BAC >=0.15,4020,0.991598286886889,350,565,5404,
DRIVING WHILE INTOXICATED BAC > =0.15,4020,0.997652883570887,350,565,5404,
DRIVING WHILE INTOXICATED BAC >=.15,4020,0.997652883570887,350,565,5404,
DRIVE WHILE INTOXICATED 2ND,4020,0.9996972041339,350,565,5404,
DRIVNG WHILE INTOXICATED BAC >=0.15,4020,0.883609780666319,350,565,5404,
DWI >=0.15,4020,0.956708740724452,350,565,5404,
DRIVING WHILE INTOXICATED BAC >= 0.15,4020,0.997652883570887,350,565,5404,
DRIVING WHILE INTOXICATED BAC>0.15,4020,0.938178236676899,350,565,5404,
DRIVING WHILE INTOXICATED BAC>.15,4020,0.997652883570887,350,565,5404,
DRIVING WHILE INTOXICATED BACK >=0.15,4020,0.995662849887158,350,565,5404,
DRIVING WHILE INTOXICATED BAC>=.15,4020,0.997652883570887,350,565,5404,
DRIVING WHILE INTOXICATE 2ND,4020,0.9996972041339,350,565,5404,
DRIVING WHILE INTOXICATEDBAC >=0.15,4020,0.946582562709733,350,565,5404,
DRIVING WHILE INTOXICATED BAC >=.015,4020,0.992183230653048,350,565,5404,
DRIVING WHILE INOTOXICATED BAC >=0.15,4020,0.768068639402811,350,565,5404,
DRIVING WHILE INTOXICATED BAC<=0.15,4020,0.647727750318099,350,565,5404,
DWI 2ND-A,4020,0.972883224719095,350,565,5404,
DWI 2ND-A (TPWD A8329511),4020,0.972883224719095,350,565,5404,
DRIVING WHILE INTOXICATED BAC>=0.15-A,4020,0.997652883570887,350,565,5404,
DRIVING WHILE INTOXICATED >=0.15-A,4020,0.990620198317655,350,565,5404,
DRIVING WHILE INTOXICATED 2ND-A,4020,0.999581769738368,350,565,5404,
DRIVING WHILE INTOXICATED 2ND-A (DPS HART),4020,0.886670297643598,350,565,5404,
DRIVING WHILE INTOXICATED 2ND - A (HCSO 2021-65947),4020,0.976934950749022,350,565,5404,
DWI-FELONY (SMPD#96-11983,4020,0.511929839765204,350,565,5404,
DWI-A (HCSO 00-12939),4020,0.97786113311409,350,565,5404,
DRIVING WHILE INTOXICATED/OPEN CONT 2ND,4020,0.93909460248379,350,565,5404,
LESSER INCLUDED DRIVING WHILE INTOXICATED 2ND,4020,0.999452830779521,350,565,5404,
DWI 2ND-A (HCSO-2019080),4020,0.605549189870728,350,565,5404,
DWI OPEN CONT,4030,0.560361604916699,355,570,5403,
RIOT PARTICIPATION,5010,0.921010538970469,360,510,5302;5303;5304;5305;5306;5307,
PROH SUBT IN CORRECT FACILITY-F3,5020,0.421786675591376,365,460,4901;4903;4904;8100,
HINDER APPREH-F3(SMPD00-08239),5022,0.448391422483922,367,462,,
ESCAPE WHILE ARRESTED/CONFINED FELONY,5020,0.996784192674055,365,460,4901;4903;4904;8100,
ESCAPE-F3 (THP),5020,0.948591624256341,365,460,4901;4903;4904;8100,
HINDER APPREHENSION/PROSECUTION KNOWN FELON,5022,0.963738196760729,367,462,,
ESCAPE WHILE ARRESTED/CONFINED- FELONY,5020,0.99931831871514,365,460,4901;4903;4904;8100,
ESCAPE,5020,0.977929334789111,365,460,4901;4903;4904;8100,
HINDER APP/PRO/FELON-F3(SMPD-03-3644),5022,0.949813899501546,367,462,,
HINDERING APPREHENSION OF A FELON,5022,0.688824425468814,367,462,,
HINDER APPREHENSION OF A FELON,5022,0.688824425468814,367,462,,
[CR-11-0788] ESCAPE,5020,0.977929334789111,365,460,4901;4903;4904;8100,
HINDERING APPRHENSION OF A FELON,5022,0.964734209438272,367,462,,
HINDERING APPREHENSION OF A FELON,5022,0.688824425468814,367,462,,
HINDERING APPREHENSION OF A FELON,5022,0.688824425468814,367,462,,
ESCAPE WHILE ARRESTED,5020,0.999062938855616,365,460,4901;4903;4904;8100,
ESCAPE - F3,5020,0.948591624256341,365,460,4901;4903;4904;8100,
HINDERING APPREHENSION OF FELON,5022,0.688824425468814,367,462,,
ESCAPE [RE-IND CR-16-1012],5020,0.999457140832286,365,460,4901;4903;4904;8100,
ESCAPE CAUSE BODILY INJ,5020,0.926177767612502,365,460,4901;4903;4904;8100,
ATTEMPTED ESCAPE WHILE ARRESTED/CONFINED (ATTEMPTED),5021,0.795251582979062,366,461,,
ATTEMPTED ESCAPE,5021,0.868269824600098,366,461,,
ATTEMPT TO ESCAPE WHILE ARRESTED/CONFINED FELONY (ATTEMPTED),5021,0.852865737875159,366,461,,
ATTEMPT TO COMMIT ESCAPE FROM CUSTODY (ATTEMPTED),5021,0.987321649973976,366,461,,
ESCAPE FROM CUSTODY,5020,0.997688536695188,365,460,4901;4903;4904;8100,
ESCAPE (INSTANTER),5020,0.98368336860753,365,460,4901;4903;4904;8100,
HINDER APPREHENSION OF FELON,5022,0.688824425468814,367,462,,
HINDERING APPREHENSION OR PROSECUTION OF ANOTHER,5022,0.612616386117921,367,462,,
ESCAPE CUSTODY,5020,0.997688536695188,365,460,4901;4903;4904;8100,
ESCAPE CT COMMIT/DWI /MTR(HAYS CO),5020,0.747841166591964,365,460,4901;4903;4904;8100,
MAN CS-F1 (HCNTF02-006-1),5030,0.70543497465953,370,470,4902;4999,
FAIL TO IDENTIFY FUGITIVE FROM JUSTICE,5030,0.824944451399487,370,470,4902;4999,
FAIL TO ID FUGITIVE,5030,0.926151324375498,370,470,4902;4999,
FAIL ID FUGITIVE,5030,0.926151324375498,370,470,4902;4999,
FAILTO ID FUGITIVE,5030,0.886748282211624,370,470,4902;4999,
FAIL TO ID FUGITIVE FRM JUSTICE-A,5030,0.911486977053618,370,470,4902;4999,
UNLAWFULLY CARRYING WEAPON ON LICENSED PREMISES,5040,0.999902903325399,375,480,5201;5202;5203;5204;5205;5206;5207;5208;5209;5210;5211;5212;5213;5214;5215;5216;5217;5299,520
DEADLY CONDUCT DISCHARGE FIREARM,5040,0.961769498466711,375,480,5201;5202;5203;5204;5205;5206;5207;5208;5209;5210;5211;5212;5213;5214;5215;5216;5217;5299,520
UNL CARRYING WEAPON ON ALCOHOL PREMISES,5040,0.996633776496764,375,480,5201;5202;5203;5204;5205;5206;5207;5208;5209;5210;5211;5212;5213;5214;5215;5216;5217;5299,520
UNL POSS FIREARM BY FELON,5040,0.985611547048913,375,480,5201;5202;5203;5204;5205;5206;5207;5208;5209;5210;5211;5212;5213;5214;5215;5216;5217;5299,520
UNLAW POSS OF A FIREARM BY FELON [SECOND DEGREE],5040,0.9809092418945,375,480,5201;5202;5203;5204;5205;5206;5207;5208;5209;5210;5211;5212;5213;5214;5215;5216;5217;5299,520
DEADLY CONDUCT DISCH FIREARM INDIV(S),5040,0.966771788207924,375,480,5201;5202;5203;5204;5205;5206;5207;5208;5209;5210;5211;5212;5213;5214;5215;5216;5217;5299,520
PLACE WEAPONS PROHIBITED,5040,0.999650505463967,375,480,5201;5202;5203;5204;5205;5206;5207;5208;5209;5210;5211;5212;5213;5214;5215;5216;5217;5299,520
PROH WEAPON,5040,0.999210638692612,375,480,5201;5202;5203;5204;5205;5206;5207;5208;5209;5210;5211;5212;5213;5214;5215;5216;5217;5299,520
PROH WEAPONS,5040,0.999210638692612,375,480,5201;5202;5203;5204;5205;5206;5207;5208;5209;5210;5211;5212;5213;5214;5215;5216;5217;5299,520
UNL POSS FIREARM BY FELON WEAPONS FREE ZONE,5040,0.999141680736801,375,480,5201;5202;5203;5204;5205;5206;5207;5208;5209;5210;5211;5212;5213;5214;5215;5216;5217;5299,520
DEADLY CONDUCT DISCH FIREARM HAB/BUILD/VEH,5040,0.889353350192416,375,480,5201;5202;5203;5204;5205;5206;5207;5208;5209;5210;5211;5212;5213;5214;5215;5216;5217;5299,520
UNL POSS FIREARM BY FELON-F3/HCSO#C03-48190,5040,0.996701486071175,375,480,5201;5202;5203;5204;5205;5206;5207;5208;5209;5210;5211;5212;5213;5214;5215;5216;5217;5299,520
UNL POSS FIREARM/FELON-F3(HCSOC04-01050),5040,0.93479772741084,375,480,5201;5202;5203;5204;5205;5206;5207;5208;5209;5210;5211;5212;5213;5214;5215;5216;5217;5299,520
UNL POSS FIREARM FELON-F3(KPD),5040,0.996701486071175,375,480,5201;5202;5203;5204;5205;5206;5207;5208;5209;5210;5211;5212;5213;5214;5215;5216;5217;5299,520
UNL POSS FIREARM/FELON-F3(THP),5040,0.935053551958601,375,480,5201;5202;5203;5204;5205;5206;5207;5208;5209;5210;5211;5212;5213;5214;5215;5216;5217;5299,520
UNL POSS METAL OR BODY ARMOR BY FELON,5040,0.999896132286104,375,480,5201;5202;5203;5204;5205;5206;5207;5208;5209;5210;5211;5212;5213;5214;5215;5216;5217;5299,520
UNLAWFUL POSS OF WEAPON IN A PROH PLACE,5040,0.999712792010786,375,480,5201;5202;5203;5204;5205;5206;5207;5208;5209;5210;5211;5212;5213;5214;5215;5216;5217;5299,520
UNLAWFUL POSSESSION OF A FIREARM BY A FELON,5040,0.999989856285493,375,480,5201;5202;5203;5204;5205;5206;5207;5208;5209;5210;5211;5212;5213;5214;5215;5216;5217;5299,520
UNLAWFUL POSS OF A FIREARM BY A FELON,5040,0.99142658623619,375,480,5201;5202;5203;5204;5205;5206;5207;5208;5209;5210;5211;5212;5213;5214;5215;5216;5217;5299,520
FELON IN POSSESSION OF FIREARM,5040,0.999987362567058,375,480,5201;5202;5203;5204;5205;5206;5207;5208;5209;5210;5211;5212;5213;5214;5215;5216;5217;5299,520
POSSESSION OF A PROHIBITED WEAPON,5040,0.999713540412165,375,480,5201;5202;5203;5204;5205;5206;5207;5208;5209;5210;5211;5212;5213;5214;5215;5216;5217;5299,520
UNLAWFUL POSS. OF FIREARM BY FELON,5040,0.998283200258476,375,480,5201;5202;5203;5204;5205;5206;5207;5208;5209;5210;5211;5212;5213;5214;5215;5216;5217;5299,520
UNLAW POSSESSION OF A FIREARM BY A FELON,5040,0.999989856285493,375,480,5201;5202;5203;5204;5205;5206;5207;5208;5209;5210;5211;5212;5213;5214;5215;5216;5217;5299,520
POSSESSION OF A PROHIBITED WEAPON (INSTANTER),5040,0.999910341474227,375,480,5201;5202;5203;5204;5205;5206;5207;5208;5209;5210;5211;5212;5213;5214;5215;5216;5217;5299,520
PLACES WEAPONS PROHIBITED,5040,0.999650505463967,375,480,5201;5202;5203;5204;5205;5206;5207;5208;5209;5210;5211;5212;5213;5214;5215;5216;5217;5299,520
DEADLY CONDUCT - DISCHARGE A FIREARM,5040,0.905738550344678,375,480,5201;5202;5203;5204;5205;5206;5207;5208;5209;5210;5211;5212;5213;5214;5215;5216;5217;5299,520
DEADLY CONDUCT - DISCHARGE FIREARM,5040,0.905738550344678,375,480,5201;5202;5203;5204;5205;5206;5207;5208;5209;5210;5211;5212;5213;5214;5215;5216;5217;5299,520
UNLAWFUL POSS OF FIREARM BY A FELON,5040,0.99142658623619,375,480,5201;5202;5203;5204;5205;5206;5207;5208;5209;5210;5211;5212;5213;5214;5215;5216;5217;5299,520
UNLAWFUL POSSESSION OF FIREARM BY A FELON,5040,0.999989856285493,375,480,5201;5202;5203;5204;5205;5206;5207;5208;5209;5210;5211;5212;5213;5214;5215;5216;5217;5299,520
POSSESSION OF A PROHIBTED WEAPON,5040,0.999697763047555,375,480,5201;5202;5203;5204;5205;5206;5207;5208;5209;5210;5211;5212;5213;5214;5215;5216;5217;5299,520
POSSESSION OF A PROHIBITED WEAPON,5040,0.999713540412165,375,480,5201;5202;5203;5204;5205;5206;5207;5208;5209;5210;5211;5212;5213;5214;5215;5216;5217;5299,520
UNLAWFUL POSSESSION OF FIREARM BY FELON,5040,0.999989856285493,375,480,5201;5202;5203;5204;5205;5206;5207;5208;5209;5210;5211;5212;5213;5214;5215;5216;5217;5299,520
UNLAWFUL POSSESSION OF A FIREARM BY A FELON (INSTANTER),5040,0.999907880059173,375,480,5201;5202;5203;5204;5205;5206;5207;5208;5209;5210;5211;5212;5213;5214;5215;5216;5217;5299,520
UNLAWFUL POSSESION OF A FIREARM BY A FELON,5040,0.99997187222628,375,480,5201;5202;5203;5204;5205;5206;5207;5208;5209;5210;5211;5212;5213;5214;5215;5216;5217;5299,520
UNLAWFULL POSSESSION OF A FIREARM BY A FELON,5040,0.999739955106309,375,480,5201;5202;5203;5204;5205;5206;5207;5208;5209;5210;5211;5212;5213;5214;5215;5216;5217;5299,520
UNLAWFUL POSSESSION OF A FIREARM BYA FELON,5040,0.999874082015909,375,480,5201;5202;5203;5204;5205;5206;5207;5208;5209;5210;5211;5212;5213;5214;5215;5216;5217;5299,520
UNL POSS FIREARM BY FELON-F3 (HAYS),5040,0.996701486071175,375,480,5201;5202;5203;5204;5205;5206;5207;5208;5209;5210;5211;5212;5213;5214;5215;5216;5217;5299,520
DEADLY CONDUCT- DISCHARGE A FIREARM,5040,0.905738550344678,375,480,5201;5202;5203;5204;5205;5206;5207;5208;5209;5210;5211;5212;5213;5214;5215;5216;5217;5299,520
DEADLY CONDUCT-DISCHARGE A FIREARM,5040,0.905738550344678,375,480,5201;5202;5203;5204;5205;5206;5207;5208;5209;5210;5211;5212;5213;5214;5215;5216;5217;5299,520
UNLAWFUL POSSESSION OF A FIREMARM BY A FELON,5040,0.99976571943434,375,480,5201;5202;5203;5204;5205;5206;5207;5208;5209;5210;5211;5212;5213;5214;5215;5216;5217;5299,520
POSSESSION OF A PROBHIBITED WEAPON,5040,0.999225406176723,375,480,5201;5202;5203;5204;5205;5206;5207;5208;5209;5210;5211;5212;5213;5214;5215;5216;5217;5299,520
UNLAWFUL POSSESSION OF A WEAPON IN A PROHIBITED PLACE,5040,0.998777436979735,375,480,5201;5202;5203;5204;5205;5206;5207;5208;5209;5210;5211;5212;5213;5214;5215;5216;5217;5299,520
POSSESSION OF PROHIBITED WEAPON,5040,0.999713540412165,375,480,5201;5202;5203;5204;5205;5206;5207;5208;5209;5210;5211;5212;5213;5214;5215;5216;5217;5299,520
UNLAWFUL POSSESSION OF PROHIBITED WEAPON,5040,0.99849575494381,375,480,5201;5202;5203;5204;5205;5206;5207;5208;5209;5210;5211;5212;5213;5214;5215;5216;5217;5299,520
UNLAWFUL POSSESSION OF A FIREARM BY FELON,5040,0.999989856285493,375,480,5201;5202;5203;5204;5205;5206;5207;5208;5209;5210;5211;5212;5213;5214;5215;5216;5217;5299,520
UNLAWFULLY CARRYING WEAPON ON PROHIBITED PREMISES,5040,0.999863835474281,375,480,5201;5202;5203;5204;5205;5206;5207;5208;5209;5210;5211;5212;5213;5214;5215;5216;5217;5299,520
DEADLY CONDUCT- DISCHARGE A FIREARM,5040,0.905738550344678,375,480,5201;5202;5203;5204;5205;5206;5207;5208;5209;5210;5211;5212;5213;5214;5215;5216;5217;5299,520
UNLAWFUL POSSESSION OF A FIREARM BY A FELON,5040,0.999989856285493,375,480,5201;5202;5203;5204;5205;5206;5207;5208;5209;5210;5211;5212;5213;5214;5215;5216;5217;5299,520
UNLAWFUL POSSESSION OF A FIREARM BY A FELON [RE-INDCT-CR-14-0133],5040,0.999920959227758,375,480,5201;5202;5203;5204;5205;5206;5207;5208;5209;5210;5211;5212;5213;5214;5215;5216;5217;5299,520
UNLAWFULLY CARRYING WEAPON ON ALCOHOL LICENSED PREMISES,5040,0.998714282764427,375,480,5201;5202;5203;5204;5205;5206;5207;5208;5209;5210;5211;5212;5213;5214;5215;5216;5217;5299,520
PROHIBITED WEAPON,5040,0.999760389063397,375,480,5201;5202;5203;5204;5205;5206;5207;5208;5209;5210;5211;5212;5213;5214;5215;5216;5217;5299,520
UNLAWFUL POSSESSION OF METAL OR BODY ARMOR BY A FELON,5040,0.999926937536943,375,480,5201;5202;5203;5204;5205;5206;5207;5208;5209;5210;5211;5212;5213;5214;5215;5216;5217;5299,520
UNLAWFUL POSSESSION OF A FIREARM BY A FELON,5040,0.999989856285493,375,480,5201;5202;5203;5204;5205;5206;5207;5208;5209;5210;5211;5212;5213;5214;5215;5216;5217;5299,520
UNLAWFUL POSSESSION OF A FIREARM BY A FELON,5040,0.999989856285493,375,480,5201;5202;5203;5204;5205;5206;5207;5208;5209;5210;5211;5212;5213;5214;5215;5216;5217;5299,520
UNLAWFUL POSSESSION OF A FIREARM BY A FELON,5040,0.999989856285493,375,480,5201;5202;5203;5204;5205;5206;5207;5208;5209;5210;5211;5212;5213;5214;5215;5216;5217;5299,520
UNLAWFUL POSSESSION OF A FIREARM BY A FELON [RE-INDT CR-17-0536],5040,0.999940051439935,375,480,5201;5202;5203;5204;5205;5206;5207;5208;5209;5210;5211;5212;5213;5214;5215;5216;5217;5299,520
UNLAWFUL POSSESSION OF A FIREARM BY A FELON [RE-INDT CR-17-0461],5040,0.999989856285493,375,480,5201;5202;5203;5204;5205;5206;5207;5208;5209;5210;5211;5212;5213;5214;5215;5216;5217;5299,520
DEADLY CONDUCT - DISCHARGE FIREARM,5040,0.905738550344678,375,480,5201;5202;5203;5204;5205;5206;5207;5208;5209;5210;5211;5212;5213;5214;5215;5216;5217;5299,520
DEADLY CONDUCT DISCHARGE FIREARM INDIV(S),5040,0.977930175088504,375,480,5201;5202;5203;5204;5205;5206;5207;5208;5209;5210;5211;5212;5213;5214;5215;5216;5217;5299,520
DEADLY CONDUCT-DISCHARGE FIREARM,5040,0.905738550344678,375,480,5201;5202;5203;5204;5205;5206;5207;5208;5209;5210;5211;5212;5213;5214;5215;5216;5217;5299,520
UNLAWFUL POSSESSION OF A FIREARM BY A BELON,5040,0.999890699255868,375,480,5201;5202;5203;5204;5205;5206;5207;5208;5209;5210;5211;5212;5213;5214;5215;5216;5217;5299,520
UNLAWFUL CARRYING WEAPON ON ALCOHOL PREMISES,5040,0.994495772434931,375,480,5201;5202;5203;5204;5205;5206;5207;5208;5209;5210;5211;5212;5213;5214;5215;5216;5217;5299,520
UNLAWFUL POSSSESSION OF A FIREARM BY A FELON,5040,0.999928924233691,375,480,5201;5202;5203;5204;5205;5206;5207;5208;5209;5210;5211;5212;5213;5214;5215;5216;5217;5299,520
UNLAWFUL POSSESSON OF A FIREARM BY A FELON,5040,0.999952962508609,375,480,5201;5202;5203;5204;5205;5206;5207;5208;5209;5210;5211;5212;5213;5214;5215;5216;5217;5299,520
